Species	Molecular weight	Collision diameter	kb* inverse  Collision energy (k/eps)
c18h36o2-4-2	0.268	7.72e-10	0.000889750958706658
c18h36o15-17-2	0.268	7.72e-10	0.000889750958706658
c18h36o14-16-2	0.268	7.72e-10	0.000889750958706658
c18h36o12-14-2	0.268	7.72e-10	0.000889750958706658
c18h36o3-6-2	0.268	7.72e-10	0.000889750958706658
c18h36o6-10-2	0.268	7.72e-10	0.000889750958706658
c18h36o8-12-2	0.268	7.72e-10	0.000889750958706658
c18h36o16-17-2	0.268	7.72e-10	0.000889750958706658
c18h36o10-13-2	0.268	7.72e-10	0.000889750958706658
c18h36o5-8-2	0.268	7.72e-10	0.000889750958706658
c18h36o12-16-2	0.268	7.72e-10	0.000889750958706658
c18h36o1-1-2	0.268	7.72e-10	0.000889750958706658
c18h36o6-7-2	0.268	7.72e-10	0.000889750958706658
c18h37o-5-2	0.269	7.72e-10	0.000889750958706658
c18h37o-2-2	0.269	7.72e-10	0.000889750958706658
c18h37o-9-2	0.269	7.72e-10	0.000889750958706658
c18h37o-4-2	0.269	7.72e-10	0.000889750958706658
c17ooh3-2g	0.271	7.65e-10	0.00093042297028229
c17ooh12-2p	0.271	7.65e-10	0.00093042297028229
c17ooh9-2j	0.271	7.65e-10	0.00093042297028229
c17ooh10-2n	0.271	7.65e-10	0.00093042297028229
c17ooh13-2k	0.271	7.65e-10	0.00093042297028229
c17ooh13-2p	0.271	7.65e-10	0.00093042297028229
c17ooh3-2b	0.271	7.65e-10	0.00093042297028229
c17ooh13-2o	0.271	7.65e-10	0.00093042297028229
c17ooh4-2h	0.271	7.65e-10	0.00093042297028229
c17ooh11-2g	0.271	7.65e-10	0.00093042297028229
c17ooh10-2h	0.271	7.65e-10	0.00093042297028229
c17ooh3-2f	0.271	7.65e-10	0.00093042297028229
c17ooh5-2a	0.271	7.65e-10	0.00093042297028229
c17ooh14-2p	0.271	7.65e-10	0.00093042297028229
c17h35oo-11-2	0.271	7.65e-10	0.00093042297028229
c17h35oo-9-2	0.271	7.65e-10	0.00093042297028229
c17ooh5-2h	0.271	7.65e-10	0.00093042297028229
c17h35oo-2-2	0.271	7.65e-10	0.00093042297028229
c17ooh8-2e	0.271	7.65e-10	0.00093042297028229
c17ooh10-2g	0.271	7.65e-10	0.00093042297028229
c17ooh11-2o	0.271	7.65e-10	0.00093042297028229
c17ooh9-2f	0.271	7.65e-10	0.00093042297028229
c17ooh10-2l	0.271	7.65e-10	0.00093042297028229
c17ooh14-2l	0.271	7.65e-10	0.00093042297028229
c17ooh1-2d	0.271	7.65e-10	0.00093042297028229
c17ooh15-2k	0.271	7.65e-10	0.00093042297028229
c17ooh14-2k	0.271	7.65e-10	0.00093042297028229
c17ooh13-2i	0.271	7.65e-10	0.00093042297028229
c17ooh16-2m	0.271	7.65e-10	0.00093042297028229
c17ooh7-2f	0.271	7.65e-10	0.00093042297028229
c17ooh2-2d	0.271	7.65e-10	0.00093042297028229
c16ket6-4	0.272	7.73e-10	0.00106505346568398
c17h35ooh-16-2	0.272	7.65e-10	0.00093042297028229
c16ket3-7-2	0.272	7.56e-10	0.000974611373714731
c16ket7-11	0.272	7.73e-10	0.00106505346568398
c16ket3-6	0.272	7.73e-10	0.00106505346568398
c16ket13-15-2	0.272	7.56e-10	0.000974611373714731
c16ket7-5-2	0.272	7.56e-10	0.000974611373714731
c16ket1-2	0.272	7.73e-10	0.00106505346568398
c16ket10-7-2	0.272	7.56e-10	0.000974611373714731
c16ket14-10-2	0.272	7.56e-10	0.000974611373714731
c16ket10-13-2	0.272	7.56e-10	0.000974611373714731
c16ket13-11-2	0.272	7.56e-10	0.000974611373714731
c16ket6-10	0.272	7.73e-10	0.00106505346568398
c17h35ooh-13-2	0.272	7.65e-10	0.00093042297028229
c16ket6-4-2	0.272	7.56e-10	0.000974611373714731
c16ket6-7-2	0.272	7.56e-10	0.000974611373714731
c16ket7-10	0.272	7.73e-10	0.00106505346568398
c16ket4-8-2	0.272	7.56e-10	0.000974611373714731
c16ket5-7-2	0.272	7.56e-10	0.000974611373714731
c16ket4-6	0.272	7.73e-10	0.00106505346568398
c17h35ooh-1-2	0.272	7.65e-10	0.00093042297028229
c16ket14-13-2	0.272	7.56e-10	0.000974611373714731
c16ket9-5-2	0.272	7.56e-10	0.000974611373714731
c16ket10-8-2	0.272	7.56e-10	0.000974611373714731
c16ket5-1-2	0.272	7.56e-10	0.000974611373714731
c16ket7-10-2	0.272	7.56e-10	0.000974611373714731
c16ket5-3	0.272	7.73e-10	0.00106505346568398
c16ket5-7	0.272	7.73e-10	0.00106505346568398
c16ket12-15-2	0.272	7.56e-10	0.000974611373714731
c16ket15-12-2	0.272	7.56e-10	0.000974611373714731
c16ket1-2-2	0.272	7.56e-10	0.000974611373714731
c16ket11-9-2	0.272	7.56e-10	0.000974611373714731
c16ket8-6-2	0.272	7.56e-10	0.000974611373714731
c16ket6-7	0.272	7.73e-10	0.00106505346568398
c16ket7-8	0.272	7.73e-10	0.00106505346568398
c16ket8-7-2	0.272	7.56e-10	0.000974611373714731
c16ket4-1	0.272	7.73e-10	0.00106505346568398
c16ket13-10-2	0.272	7.56e-10	0.000974611373714731
c16ket8-9-2	0.272	7.56e-10	0.000974611373714731
c16ket1-1-2	0.272	7.56e-10	0.000974611373714731
c17h35ooh-15-2	0.272	7.65e-10	0.00093042297028229
c17h35ooh-14-2	0.272	7.65e-10	0.00093042297028229
c15ooh13oo12-2	0.275	7.46e-10	0.00102285047971688
c15ooh8-4o2	0.275	7.58e-10	0.00110513112380784
c15ooh7oo10-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo5-2	0.275	7.46e-10	0.00102285047971688
c15ooh5-6o2	0.275	7.58e-10	0.00110513112380784
c15ooh11oo9-2	0.275	7.46e-10	0.00102285047971688
c15ooh8-oo9-2	0.275	7.46e-10	0.00102285047971688
c15ooh4-5o2	0.275	7.58e-10	0.00110513112380784
c15ooh1-5o2	0.275	7.58e-10	0.00110513112380784
c15ooh6-oo4-2	0.275	7.46e-10	0.00102285047971688
c15ooh10oo12-2	0.275	7.46e-10	0.00102285047971688
c15ooh14oo12-2	0.275	7.46e-10	0.00102285047971688
c15ooh10oo11-2	0.275	7.46e-10	0.00102285047971688
c15ooh2-3o2	0.275	7.58e-10	0.00110513112380784
c15ooh9oo10-2	0.275	7.46e-10	0.00102285047971688
c15ooh5-9o2	0.275	7.58e-10	0.00110513112380784
c15ooh1-3o2	0.275	7.58e-10	0.00110513112380784
c15ooh6-7o2	0.275	7.58e-10	0.00110513112380784
c15ooh1-oo2-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo6-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo2-2	0.275	7.46e-10	0.00102285047971688
c15ooh13oo9-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo7-2	0.275	7.46e-10	0.00102285047971688
c15ooh6-oo2-2	0.275	7.46e-10	0.00102285047971688
c15ooh4-oo7-2	0.275	7.46e-10	0.00102285047971688
c15ooh8-oo6-2	0.275	7.46e-10	0.00102285047971688
c15ooh7-oo8-2	0.275	7.46e-10	0.00102285047971688
c15ooh5-oo3-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-4o2	0.275	7.58e-10	0.00110513112380784
c15ooh7-oo9-2	0.275	7.46e-10	0.00102285047971688
c15ooh1-oo3-2	0.275	7.46e-10	0.00102285047971688
c15ooh12oo10-2	0.275	7.46e-10	0.00102285047971688
c15ooh7-oo5-2	0.275	7.46e-10	0.00102285047971688
c15ooh13oo14-2	0.275	7.46e-10	0.00102285047971688
c15ooh10oo13-2	0.275	7.46e-10	0.00102285047971688
c15ooh5-oo7-2	0.275	7.46e-10	0.00102285047971688
c20h40-11-2	0.28	7.86e-10	0.00081727390117524
c20h40-3-2	0.28	7.86e-10	0.00081727390117524
c20h40-7-2	0.28	7.86e-10	0.00081727390117524
c20h40-6-2	0.28	7.86e-10	0.00081727390117524
c20h41-2i	0.281	7.86e-10	0.00081727390117524
c20h41-2e	0.281	7.86e-10	0.00081727390117524
c20h41-2a	0.281	7.86e-10	0.00081727390117524
c20h41-2b	0.281	7.86e-10	0.00081727390117524
c20h41-2n	0.281	7.86e-10	0.00081727390117524
nc16h33coc2h4p	0.281	7.79e-10	0.000852158944686363
c20h42-2	0.282	7.86e-10	0.00081727390117524
c19h38o6-9-2	0.282	7.79e-10	0.000852158944686363
c19h38o1-1-2	0.282	7.79e-10	0.000852158944686363
c19h38o5-7-2	0.282	7.79e-10	0.000852158944686363
c19h38o10-11-2	0.282	7.79e-10	0.000852158944686363
c19h38o1-4-2	0.282	7.79e-10	0.000852158944686363
c19h38o9-13-2	0.282	7.79e-10	0.000852158944686363
c19h38o11-13-2	0.282	7.79e-10	0.000852158944686363
c19h38o4-7-2	0.282	7.79e-10	0.000852158944686363
c19h38o7-9-2	0.282	7.79e-10	0.000852158944686363
c19h38o15-18-2	0.282	7.79e-10	0.000852158944686363
c19h38o5-9-2	0.282	7.79e-10	0.000852158944686363
c19h38o13-14-2	0.282	7.79e-10	0.000852158944686363
c19h38o9-10-2	0.282	7.79e-10	0.000852158944686363
c19h38o7-11-2	0.282	7.79e-10	0.000852158944686363
c19h38o2-6-2	0.282	7.79e-10	0.000852158944686363
ic18h37cho	0.282	7.79e-10	0.000852158944686363
c19h39o-1-2	0.283	7.79e-10	0.000852158944686363
c19h39o-14-2	0.283	7.79e-10	0.000852158944686363
c19h39o-8-2	0.283	7.79e-10	0.000852158944686363
c19h39o-2-2	0.283	7.79e-10	0.000852158944686363
c18ooh16-2m	0.285	7.72e-10	0.000889750958706658
c18ooh10-2f	0.285	7.72e-10	0.000889750958706658
c18h37oo-12-2	0.285	7.72e-10	0.000889750958706658
c18ooh5-2h	0.285	7.72e-10	0.000889750958706658
c18ooh12-2n	0.285	7.72e-10	0.000889750958706658
c18ooh1-2e	0.285	7.72e-10	0.000889750958706658
c18ooh8-2l	0.285	7.72e-10	0.000889750958706658
c18ooh5-2g	0.285	7.72e-10	0.000889750958706658
c18ooh10-2l	0.285	7.72e-10	0.000889750958706658
c18ooh4-2c	0.285	7.72e-10	0.000889750958706658
c18ooh10-2g	0.285	7.72e-10	0.000889750958706658
c18ooh9-2k	0.285	7.72e-10	0.000889750958706658
c18h37oo-14-2	0.285	7.72e-10	0.000889750958706658
c18ooh1-2b	0.285	7.72e-10	0.000889750958706658
c18h37oo-15-2	0.285	7.72e-10	0.000889750958706658
c18ooh7-2d	0.285	7.72e-10	0.000889750958706658
c18ooh16-2n	0.285	7.72e-10	0.000889750958706658
c18ooh14-2p	0.285	7.72e-10	0.000889750958706658
c18ooh7-2f	0.285	7.72e-10	0.000889750958706658
c18ooh16-2o	0.285	7.72e-10	0.000889750958706658
c18ooh6-2e	0.285	7.72e-10	0.000889750958706658
c18ooh9-2f	0.285	7.72e-10	0.000889750958706658
c18ooh13-2q	0.285	7.72e-10	0.000889750958706658
c18h37oo-10-2	0.285	7.72e-10	0.000889750958706658
c18ooh10-2m	0.285	7.72e-10	0.000889750958706658
c18h37oo-5-2	0.285	7.72e-10	0.000889750958706658
c18ooh10-2h	0.285	7.72e-10	0.000889750958706658
c18ooh8-2i	0.285	7.72e-10	0.000889750958706658
c18ooh6-2c	0.285	7.72e-10	0.000889750958706658
c18h37oo-3-2	0.285	7.72e-10	0.000889750958706658
c18ooh9-2j	0.285	7.72e-10	0.000889750958706658
c18ooh11-2m	0.285	7.72e-10	0.000889750958706658
c18ooh8-2k	0.285	7.72e-10	0.000889750958706658
c18ooh12-2o	0.285	7.72e-10	0.000889750958706658
c17ket16-15-2	0.286	7.65e-10	0.00093042297028229
c17ket9-13-2	0.286	7.65e-10	0.00093042297028229
c17ket3-4-2	0.286	7.65e-10	0.00093042297028229
c17ket6-9-2	0.286	7.65e-10	0.00093042297028229
c17ket9-12-2	0.286	7.65e-10	0.00093042297028229
c17ket7-9-2	0.286	7.65e-10	0.00093042297028229
c17ket4-1-2	0.286	7.65e-10	0.00093042297028229
c17ket7-4-2	0.286	7.65e-10	0.00093042297028229
c17ket4-7-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-4-2	0.286	7.72e-10	0.000889750958706658
c17ket7-5-2	0.286	7.65e-10	0.00093042297028229
c17ket11-7-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-8-2	0.286	7.72e-10	0.000889750958706658
c18h37ooh-1-2	0.286	7.72e-10	0.000889750958706658
c17ket1-4-2	0.286	7.65e-10	0.00093042297028229
c17ket9-8-2	0.286	7.65e-10	0.00093042297028229
c17ket6-4-2	0.286	7.65e-10	0.00093042297028229
c17ket7-10-2	0.286	7.65e-10	0.00093042297028229
c17ket6-5-2	0.286	7.65e-10	0.00093042297028229
c17ket5-8-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-6-2	0.286	7.72e-10	0.000889750958706658
c17ket16-14-2	0.286	7.65e-10	0.00093042297028229
c17ket7-3-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-12-2	0.286	7.72e-10	0.000889750958706658
c17ket12-8-2	0.286	7.65e-10	0.00093042297028229
c17ket16-13-2	0.286	7.65e-10	0.00093042297028229
c17ket5-3-2	0.286	7.65e-10	0.00093042297028229
c17ket4-8-2	0.286	7.65e-10	0.00093042297028229
c17ket3-6-2	0.286	7.65e-10	0.00093042297028229
c17ket15-11-2	0.286	7.65e-10	0.00093042297028229
c16ooh13oo14-2	0.289	7.56e-10	0.000974611373714731
c16ooh8-5o2	0.289	7.73e-10	0.00106505346568398
c16ooh13oo9-2	0.289	7.56e-10	0.000974611373714731
c16ooh2-6o2	0.289	7.73e-10	0.00106505346568398
c16ooh4-oo6-2	0.289	7.56e-10	0.000974611373714731
c16ooh2-oo4-2	0.289	7.56e-10	0.000974611373714731
c16ooh1-oo1-2	0.289	7.56e-10	0.000974611373714731
c16ooh7-9o2	0.289	7.73e-10	0.00106505346568398
c16ooh10oo12-2	0.289	7.56e-10	0.000974611373714731
c16ooh13oo12-2	0.289	7.56e-10	0.000974611373714731
c16ooh6-3o2	0.289	7.73e-10	0.00106505346568398
c16ooh7oo11-2	0.289	7.56e-10	0.000974611373714731
c16ooh3-oo5-2	0.289	7.56e-10	0.000974611373714731
c16ooh8-4o2	0.289	7.73e-10	0.00106505346568398
c16ooh12oo10-2	0.289	7.56e-10	0.000974611373714731
c16ooh12oo13-2	0.289	7.56e-10	0.000974611373714731
c16ooh1-oo2-2	0.289	7.56e-10	0.000974611373714731
c16ooh5-1o2	0.289	7.73e-10	0.00106505346568398
c16ooh7-oo6-2	0.289	7.56e-10	0.000974611373714731
c16ooh5-oo4-2	0.289	7.56e-10	0.000974611373714731
c16ooh11oo10-2	0.289	7.56e-10	0.000974611373714731
c16ooh11oo8-2	0.289	7.56e-10	0.000974611373714731
c16ooh2-oo1-2	0.289	7.56e-10	0.000974611373714731
c16ooh9oo11-2	0.289	7.56e-10	0.000974611373714731
c16ooh3-4o2	0.289	7.73e-10	0.00106505346568398
c16ooh1-2o2	0.289	7.73e-10	0.00106505346568398
c16ooh7-4o2	0.289	7.73e-10	0.00106505346568398
c16ooh3-2o2	0.289	7.73e-10	0.00106505346568398
c16ooh10oo7-2	0.289	7.56e-10	0.000974611373714731
c16ooh9-oo5-2	0.289	7.56e-10	0.000974611373714731
c16ooh6-9o2	0.289	7.73e-10	0.00106505346568398
c16ooh9oo13-2	0.289	7.56e-10	0.000974611373714731
c16ooh9-oo7-2	0.289	7.56e-10	0.000974611373714731
c16ooh7-3o2	0.289	7.73e-10	0.00106505346568398
c16ooh11oo15-2	0.289	7.56e-10	0.000974611373714731
c16ooh12oo15-2	0.289	7.56e-10	0.000974611373714731
c16ooh13oo11-2	0.289	7.56e-10	0.000974611373714731
c16ooh10oo6-2	0.289	7.56e-10	0.000974611373714731
c16ooh3-5o2	0.289	7.73e-10	0.00106505346568398
c20h40o16-19-2	0.296	7.86e-10	0.00081727390117524
c20h40o8-11-2	0.296	7.86e-10	0.00081727390117524
c20h40o8-10-2	0.296	7.86e-10	0.00081727390117524
c20h40o2-4-2	0.296	7.86e-10	0.00081727390117524
c20h40o6-7-2	0.296	7.86e-10	0.00081727390117524
c20h40o14-15-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-15-2	0.296	7.86e-10	0.00081727390117524
c20h40o11-15-2	0.296	7.86e-10	0.00081727390117524
c20h40o7-11-2	0.296	7.86e-10	0.00081727390117524
c20h40o3-7-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-16-2	0.296	7.86e-10	0.00081727390117524
c20h40o12-15-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-14-2	0.296	7.86e-10	0.00081727390117524
c20h40o11-12-2	0.296	7.86e-10	0.00081727390117524
c20h40o9-13-2	0.296	7.86e-10	0.00081727390117524
c20h40o15-19-2	0.296	7.86e-10	0.00081727390117524
c20h41o-7-2	0.297	7.86e-10	0.00081727390117524
c20h41o-6-2	0.297	7.86e-10	0.00081727390117524
c20h41o-8-2	0.297	7.86e-10	0.00081727390117524
c20h41o-10-2	0.297	7.86e-10	0.00081727390117524
c20h41o-5-2	0.297	7.86e-10	0.00081727390117524
c19ooh9-2g	0.299	7.79e-10	0.000852158944686363
c19ooh16-2q	0.299	7.79e-10	0.000852158944686363
c19ooh15-2m	0.299	7.79e-10	0.000852158944686363
c19ooh2-2d	0.299	7.79e-10	0.000852158944686363
c19ooh5-2i	0.299	7.79e-10	0.000852158944686363
c19h39oo-12-2	0.299	7.79e-10	0.000852158944686363
c19ooh14-2q	0.299	7.79e-10	0.000852158944686363
c19ooh3-2g	0.299	7.79e-10	0.000852158944686363
c19ooh9-2m	0.299	7.79e-10	0.000852158944686363
c19ooh17-2o	0.299	7.79e-10	0.000852158944686363
c19ooh6-2b	0.299	7.79e-10	0.000852158944686363
c19ooh17-2m	0.299	7.79e-10	0.000852158944686363
c19ooh6-2i	0.299	7.79e-10	0.000852158944686363
c19ooh12-2j	0.299	7.79e-10	0.000852158944686363
c19ooh12-2m	0.299	7.79e-10	0.000852158944686363
c19ooh15-2l	0.299	7.79e-10	0.000852158944686363
c19ooh16-2n	0.299	7.79e-10	0.000852158944686363
c19ooh10-2k	0.299	7.79e-10	0.000852158944686363
c19ooh3-2f	0.299	7.79e-10	0.000852158944686363
c19ooh13-2i	0.299	7.79e-10	0.000852158944686363
c19h39oo-9-2	0.299	7.79e-10	0.000852158944686363
c19ooh7-2i	0.299	7.79e-10	0.000852158944686363
c19h39oo-1-2	0.299	7.79e-10	0.000852158944686363
c19ooh16-2l	0.299	7.79e-10	0.000852158944686363
c19ooh7-2f	0.299	7.79e-10	0.000852158944686363
c19ooh7-2e	0.299	7.79e-10	0.000852158944686363
c19ooh10-2h	0.299	7.79e-10	0.000852158944686363
c19ooh11-2l	0.299	7.79e-10	0.000852158944686363
c19ooh5-2b	0.299	7.79e-10	0.000852158944686363
c19h39oo-11-2	0.299	7.79e-10	0.000852158944686363
c19ooh3-2d	0.299	7.79e-10	0.000852158944686363
c19ooh6-2e	0.299	7.79e-10	0.000852158944686363
c19ooh14-2l	0.299	7.79e-10	0.000852158944686363
c19ooh2-2e	0.299	7.79e-10	0.000852158944686363
c19ooh8-2i	0.299	7.79e-10	0.000852158944686363
c19ooh13-2o	0.299	7.79e-10	0.000852158944686363
c18ket15-17-2	0.3	7.72e-10	0.000889750958706658
c18ket4-3-2	0.3	7.72e-10	0.000889750958706658
c18ket4-5-2	0.3	7.72e-10	0.000889750958706658
c18ket1-4-2	0.3	7.72e-10	0.000889750958706658
c18ket15-12-2	0.3	7.72e-10	0.000889750958706658
c18ket12-13-2	0.3	7.72e-10	0.000889750958706658
c18ket15-11-2	0.3	7.72e-10	0.000889750958706658
c18ket3-7-2	0.3	7.72e-10	0.000889750958706658
c18ket1-1-2	0.3	7.72e-10	0.000889750958706658
c18ket13-14-2	0.3	7.72e-10	0.000889750958706658
c18ket12-15-2	0.3	7.72e-10	0.000889750958706658
c18ket6-5-2	0.3	7.72e-10	0.000889750958706658
c18ket9-10-2	0.3	7.72e-10	0.000889750958706658
c18ket11-15-2	0.3	7.72e-10	0.000889750958706658
c18ket11-8-2	0.3	7.72e-10	0.000889750958706658
c18ket8-12-2	0.3	7.72e-10	0.000889750958706658
c18ket7-8-2	0.3	7.72e-10	0.000889750958706658
c18ket5-2-2	0.3	7.72e-10	0.000889750958706658
c18ket12-16-2	0.3	7.72e-10	0.000889750958706658
c18ket7-5-2	0.3	7.72e-10	0.000889750958706658
c18ket9-8-2	0.3	7.72e-10	0.000889750958706658
c18ket9-13-2	0.3	7.72e-10	0.000889750958706658
c18ket17-15-2	0.3	7.72e-10	0.000889750958706658
c18ket8-6-2	0.3	7.72e-10	0.000889750958706658
c18ket6-2-2	0.3	7.72e-10	0.000889750958706658
c18ket12-9-2	0.3	7.72e-10	0.000889750958706658
c18ket17-16-2	0.3	7.72e-10	0.000889750958706658
c18ket7-4-2	0.3	7.72e-10	0.000889750958706658
c19h39ooh-5-2	0.3	7.79e-10	0.000852158944686363
c19h39ooh-15-2	0.3	7.79e-10	0.000852158944686363
c19h39ooh-9-2	0.3	7.79e-10	0.000852158944686363
c19h39ooh-10-2	0.3	7.79e-10	0.000852158944686363
c17ooh3-oo1-2	0.303	7.65e-10	0.00093042297028229
c17ooh16oo15-2	0.303	7.65e-10	0.00093042297028229
c17ooh6-oo4-2	0.303	7.65e-10	0.00093042297028229
c17ooh3-oo2-2	0.303	7.65e-10	0.00093042297028229
c17ooh1-oo3-2	0.303	7.65e-10	0.00093042297028229
c17ooh8oo12-2	0.303	7.65e-10	0.00093042297028229
c17ooh9-oo6-2	0.303	7.65e-10	0.00093042297028229
c17ooh8-oo7-2	0.303	7.65e-10	0.00093042297028229
c17ooh10oo13-2	0.303	7.65e-10	0.00093042297028229
c17ooh8oo10-2	0.303	7.65e-10	0.00093042297028229
c17ooh16oo14-2	0.303	7.65e-10	0.00093042297028229
c17ooh14oo16-2	0.303	7.65e-10	0.00093042297028229
c17ooh7-oo5-2	0.303	7.65e-10	0.00093042297028229
c17ooh12oo8-2	0.303	7.65e-10	0.00093042297028229
c17ooh11oo14-2	0.303	7.65e-10	0.00093042297028229
c17ooh3-oo6-2	0.303	7.65e-10	0.00093042297028229
c17ooh15oo12-2	0.303	7.65e-10	0.00093042297028229
c17ooh4-oo8-2	0.303	7.65e-10	0.00093042297028229
c17ooh10oo8-2	0.303	7.65e-10	0.00093042297028229
c17ooh10oo12-2	0.303	7.65e-10	0.00093042297028229
c17ooh11oo9-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo9-2	0.303	7.65e-10	0.00093042297028229
c17ooh11oo7-2	0.303	7.65e-10	0.00093042297028229
c17ooh1-oo4-2	0.303	7.65e-10	0.00093042297028229
c17ooh4-oo1-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo16-2	0.303	7.65e-10	0.00093042297028229
c17ooh11oo13-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo14-2	0.303	7.65e-10	0.00093042297028229
c20ooh16-2s	0.313	7.86e-10	0.00081727390117524
c20ooh7-2d	0.313	7.86e-10	0.00081727390117524
c20ooh13-2j	0.313	7.86e-10	0.00081727390117524
c20ooh7-2k	0.313	7.86e-10	0.00081727390117524
c20ooh17-2r	0.313	7.86e-10	0.00081727390117524
c20ooh11-2o	0.313	7.86e-10	0.00081727390117524
c20ooh15-2l	0.313	7.86e-10	0.00081727390117524
c20ooh5-2i	0.313	7.86e-10	0.00081727390117524
c20ooh11-2h	0.313	7.86e-10	0.00081727390117524
c20ooh1-2c	0.313	7.86e-10	0.00081727390117524
c20ooh6-2g	0.313	7.86e-10	0.00081727390117524
c20ooh7-2j	0.313	7.86e-10	0.00081727390117524
c20ooh14-2q	0.313	7.86e-10	0.00081727390117524
c20ooh10-2l	0.313	7.86e-10	0.00081727390117524
c20h41oo-8-2	0.313	7.86e-10	0.00081727390117524
c20ooh13-2i	0.313	7.86e-10	0.00081727390117524
c20ooh4-2b	0.313	7.86e-10	0.00081727390117524
c20ooh11-2n	0.313	7.86e-10	0.00081727390117524
c20ooh3-2d	0.313	7.86e-10	0.00081727390117524
c20h41oo-14-2	0.313	7.86e-10	0.00081727390117524
c20ooh2-2e	0.313	7.86e-10	0.00081727390117524
c20ooh10-2f	0.313	7.86e-10	0.00081727390117524
c20ooh12-2n	0.313	7.86e-10	0.00081727390117524
c20ooh8-2l	0.313	7.86e-10	0.00081727390117524
c20ooh11-2l	0.313	7.86e-10	0.00081727390117524
c20ooh14-2m	0.313	7.86e-10	0.00081727390117524
c20ooh6-2c	0.313	7.86e-10	0.00081727390117524
c20ooh6-2d	0.313	7.86e-10	0.00081727390117524
c20ooh17-2s	0.313	7.86e-10	0.00081727390117524
c20ooh15-2n	0.313	7.86e-10	0.00081727390117524
c20ooh10-2n	0.313	7.86e-10	0.00081727390117524
c20ooh18-2o	0.313	7.86e-10	0.00081727390117524
c20ooh8-2f	0.313	7.86e-10	0.00081727390117524
c20ooh12-2h	0.313	7.86e-10	0.00081727390117524
c20h41oo-7-2	0.313	7.86e-10	0.00081727390117524
c20ooh9-2k	0.313	7.86e-10	0.00081727390117524
c20ooh1-2b	0.313	7.86e-10	0.00081727390117524
c20ooh9-2f	0.313	7.86e-10	0.00081727390117524
c20h41ooh-6-2	0.314	7.86e-10	0.00081727390117524
c20h41ooh-18-2	0.314	7.86e-10	0.00081727390117524
c20h41ooh-4-2	0.314	7.86e-10	0.00081727390117524
c20h41ooh-7-2	0.314	7.86e-10	0.00081727390117524
c19ket5-8-2	0.314	7.79e-10	0.000852158944686363
c19ket13-15-2	0.314	7.79e-10	0.000852158944686363
c19ket7-4-2	0.314	7.79e-10	0.000852158944686363
c19ket11-15-2	0.314	7.79e-10	0.000852158944686363
c19ket13-17-2	0.314	7.79e-10	0.000852158944686363
c19ket17-13-2	0.314	7.79e-10	0.000852158944686363
c19ket4-3-2	0.314	7.79e-10	0.000852158944686363
c19ket5-2-2	0.314	7.79e-10	0.000852158944686363
c19ket5-3-2	0.314	7.79e-10	0.000852158944686363
c19ket7-6-2	0.314	7.79e-10	0.000852158944686363
c19ket12-11-2	0.314	7.79e-10	0.000852158944686363
c19ket3-5-2	0.314	7.79e-10	0.000852158944686363
c19ket12-9-2	0.314	7.79e-10	0.000852158944686363
c19ket7-9-2	0.314	7.79e-10	0.000852158944686363
c19ket13-10-2	0.314	7.79e-10	0.000852158944686363
c19ket10-13-2	0.314	7.79e-10	0.000852158944686363
c19ket16-14-2	0.314	7.79e-10	0.000852158944686363
c19ket3-4-2	0.314	7.79e-10	0.000852158944686363
c19ket17-15-2	0.314	7.79e-10	0.000852158944686363
c19ket8-12-2	0.314	7.79e-10	0.000852158944686363
